id,address,city,state,zip,newzip,ziplat,ziplon,zip_geo_city,zip_status,lat,lon,time
1120,10068 1/2 BASELINE ROAD,ALTA LOMA,CA,91701-5985,91701,34.15,-117.59,Rancho Cucamonga,ZIP5_uszipcode,34.122458,-117.586065,2020-08-20 22:03:07.047217
1121,1526 S LOS ANGELES STREET #F,LOS ANGELES,CA,90015-4403,90015,34.04,-118.27,Los Angeles,ZIP5_uszipcode,34.03305,-118.261114,2020-08-20 22:03:07.359657
1122,3050 HARRINGTON AVENUE,LOS ANGELES,CA,90006-2307,90006,34.05,-118.29,Los Angeles,ZIP5_uszipcode,34.049697,-118.30784,2020-08-20 22:03:07.625232
1123,2580 BASIL LANE,LOS ANGELES,CA,90077-2004,90077,34.1,-118.45,Los Angeles,ZIP5_uszipcode,34.118343,-118.447565,2020-08-20 22:03:07.828318
1124,833 S WESTERN AVENUE SUITE #18,LOS ANGELES,CA,90005-3386,90005,34.06,-118.31,Los Angeles,ZIP5_uszipcode,34.057367,-118.309611,2020-08-20 22:03:08.125137
1125,1530 N POINSETTIA PLACE #237,LOS ANGELES,CA,90046-7915,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.098857,-118.347057,2020-08-20 22:03:08.406333
1126,4407 PROSPECT AVENUE,LOS ANGELES,CA,90027-5555,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.102069,-118.285664,2020-08-20 22:03:08.687530
1127,722 N ORLANDO AVENUE,LOS ANGELES,CA,90069-5443,90069,34.09,-118.38,West Hollywood,ZIP5_uszipcode,34.084337,-118.372781,2020-08-20 22:03:09.015592
1128,2633 LINCOLN BLVD #111,SANTA MONICA,CA,90405-4619,90405,34.01,-118.47,Santa Monica,ZIP5_uszipcode,34.006407,-118.474872,2020-08-20 22:03:09.312417
1129,7519 FALLBROOK AVENUE,WEST HILLS,CA,91307-1504,91307,34.2,-118.69,West Hills,ZIP5_uszipcode,34.20722817,-118.6240075,2020-08-20 22:03:09.515497
1130,2006 3RD AVENUE,LOS ANGELES,CA,90018-1222,90018,34.03,-118.32,Los Angeles,ZIP5_uszipcode,34.03875933,-118.32001033,2020-08-20 22:03:09.749829
1131,3961 HILLCREST DRIVE #5,LOS ANGELES,CA,90008-1645,90008,34.01,-118.35,Los Angeles,ZIP5_uszipcode,34.014765,-118.345891,2020-08-20 22:03:10.109136
1132,1482 ANGELUS AVENUE,LOS ANGELES,CA,90026-2209,90026,34.08,-118.26,Los Angeles,ZIP5_uszipcode,34.08548,-118.268105,2020-08-20 22:03:10.405954
1133,4957 NAGLE AVENUE,SHERMAN OAKS,CA,91423-,91423,34.15,-118.43,Sherman Oaks,ZIP5_uszipcode,34.161083,-118.423931,2020-08-20 22:03:10.609043
1134,5640 FAIR AVENUE,NORTH HOLLYWOOD,CA,91601-1955,91601,34.17,-118.37,North Hollywood,ZIP5_uszipcode,34.17327967,-118.374092,2020-08-20 22:03:10.858993
1135,4521 ROSEWOOD AVENUE,LOS ANGELES,CA,90004-3213,90004,34.08,-118.31,Los Angeles,ZIP5_uszipcode,34.07923,-118.303118,2020-08-20 22:03:11.093323
1136,16133 VENTURA BLVD FLOOR #7TH,ENCINO,CA,91436-2403,91436,34.15,-118.49,Encino,ZIP5_uszipcode,34.15689,-118.484924,2020-08-20 22:03:11.343276
1137,10146 BALBOA BLVD,GRANADA HILLS,CA,91344-7401,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.25517,-118.501314,2020-08-20 22:03:11.593228
1138,8888 VENICE BLVD,LOS ANGELES,CA,90034-3219,90034,34.03,-118.4,Los Angeles,ZIP5_uszipcode,34.029482,-118.386645,2020-08-20 22:03:11.858803
1139,1919 PUENTE AVENUE,BALDWIN PARK,CA,91706-6043,91706,34.09,-117.97,Baldwin Park,ZIP5_uszipcode,34.06936667,-117.96415333,2020-08-20 22:03:12.155622
1140,613   S RIDGELEY DRIVE,LOS ANGELES,CA,90036-4239,90036,34.07,-118.35,Los Angeles,ZIP5_uszipcode,34.064317,-118.350713,2020-08-20 22:03:12.452440
1141,5931 OAKDALE AVENUE,WOODLAND HILLS,CA,91367-5619,91367,34.17,-118.62,Woodland Hills,ZIP5_uszipcode,34.17835,-118.566156,2020-08-20 22:03:12.733637
1142,15119 W SUNSET BLVD,PACIFIC PALISADES,CA,90272-3721,90272,34.08,-118.54,Pacific Palisades,ZIP5_uszipcode,34.045626,-118.523419,2020-08-20 22:03:12.967967
1143,1304 SAN VICENTE BLVD,SANTA MONICA,CA,90402-2106,90402,34.04,-118.5,Santa Monica,ZIP5_uszipcode,34.038665,-118.504456,2020-08-20 22:03:13.186676
1144,21618 SATICOY STREET APARTMENT #202,CANOGA PARK,CA,91304-4978,91304,34.23,-118.63,Canoga Park,ZIP5_uszipcode,34.20801133,-118.60094967,2020-08-20 22:03:13.452250
1145,1222 S WESTGATE AVENUE #302,LOS ANGELES,CA,90025-1425,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.046941,-118.462722,2020-08-20 22:03:13.780313
1146,5647 VIRGINIA AVENUE,LOS ANGELES,CA,90038-4914,90038,34.09,-118.33,Los Angeles,ZIP5_uszipcode,34.092053,-118.312579,2020-08-20 22:03:14.030267
1147,13932 HAMLIN STREET,VAN NUYS,CA,91401-1507,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.188222,-118.436792,2020-08-20 22:03:14.264598
1148,1255 DELRESTO DRIVE,BEVERLY HILLS,CA,90210-2124,90210,34.1,-118.42,Beverly Hills,ZIP5_uszipcode,34.092515,-118.427276,2020-08-20 22:03:14.483305
1149,5255 NEWCASTLE AVENUE #3,ENCINO,CA,91316-,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.166351,-118.52558,2020-08-20 22:03:14.764501
1150,6206 1/2 SHOUP AVENUE,WOODLAND HILLS,CA,91367-0905,91367,34.17,-118.62,Woodland Hills,ZIP5_uszipcode,34.18326,-118.614222,2020-08-20 22:03:15.108191
1151,1868 BENECIA AVENUE,LOS ANGELES,CA,90025-5035,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.055998,-118.422076,2020-08-20 22:03:15.373762
1152,20214 COHASSET STREET #8,WINNETKA,CA,91306-4527,91306,34.21,-118.58,Winnetka,ZIP5_uszipcode,34.206707,-118.573881,2020-08-20 22:03:15.608091
1153,10235 DE SOTO AVENUE #B,CHATSWORTH,CA,91311-7303,91311,34.3,-118.6,Chatsworth,ZIP5_uszipcode,34.256327,-118.589254,2020-08-20 22:03:15.873665
1154,6402   BEN AVENUE APARTMENT #107,NORTH HOLLYWOOD,CA,91606-1592,91606,34.19,-118.39,North Hollywood,ZIP5_uszipcode,34.1869575,-118.393984,2020-08-20 22:03:16.123619
1155,13446 FRIAR STREET,VAN NUYS,CA,91401-2407,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.185478,-118.426313,2020-08-20 22:03:16.389192
1156,7215 YARMOUTH AVENUE,RESEDA,CA,91335-,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.201808,-118.52,2020-08-20 22:03:16.607902
1157,11459 VALJEAN AVENUE,GRANADA HILLS,CA,91344-3749,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.278965,-118.487286,2020-08-20 22:03:16.842233
1158,1760 N VERMONT AVENUE,LOS ANGELES,CA,90027-4311,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.103021,-118.291609,2020-08-20 22:03:17.107807
1159,4146   LANKERSHIM BLVD #404,NORTH HOLLYWOOD,CA,91602-2832,91602,34.15,-118.37,North Hollywood,ZIP5_uszipcode,34.145348,-118.362418,2020-08-20 22:03:17.420249
1160,951 1/2 CHUNG KING ROAD,LOS ANGELES,CA,90012-1710,90012,34.06,-118.24,Los Angeles,ZIP5_uszipcode,34.06586167,-118.23854833,2020-08-20 22:03:17.779554
1161,2871 E CORONADO STREET,ANAHEIM,CA,92806-2504,92806,33.84,-117.87,Anaheim,ZIP5_uszipcode,33.852526,-117.86798,2020-08-20 22:03:18.123239
1162,4267 CRENSHAW BLVD,LOS ANGELES,CA,90008-2536,90008,34.01,-118.35,Los Angeles,ZIP5_uszipcode,34.006138,-118.334664,2020-08-20 22:03:18.420058
1163,542 1/2 S BREED STREET,LOS ANGELES,CA,90033-,90033,34.05,-118.21,Los Angeles,ZIP5_uszipcode,34.038488,-118.214309,2020-08-20 22:03:18.716877
1164,360 E GLADSTONE STREET,GLENDORA,CA,91740-,91740,34.12,-117.85,Glendora,ZIP5_uszipcode,34.113595,-117.857506,2020-08-20 22:03:18.982451
1165,3825 FLOWER DRIVE,LOS ANGELES,CA,90037-,90037,34.0,-118.29,Los Angeles,ZIP5_uszipcode,34.01489,-118.281852,2020-08-20 22:03:19.216789
1166,450 N MCCADDEN PLACE,LOS ANGELES,CA,90004-1026,90004,34.08,-118.31,Los Angeles,ZIP5_uszipcode,34.079819,-118.337035,2020-08-20 22:03:19.451112
1167,1810 N KINGSLEY DRIVE,LOS ANGELES,CA,90027-3784,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.103817,-118.303083,2020-08-20 22:03:19.701065
1168,1123 W 38TH STREET,LOS ANGELES,CA,90037-,90037,34.0,-118.29,Los Angeles,ZIP5_uszipcode,34.017499,-118.295333,2020-08-20 22:03:19.951017
1169,18256 CALVERT STREET,TARZANA,CA,91335-7001,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.18149,-118.53145,2020-08-20 22:03:20.200969
1170,1301 W 400 N,OREM,CA,84057-,84057,40.31,-111.73,Orem,ZIP5_uszipcode,40.30393467,-111.72738483,2020-08-20 22:03:20.466544
1171,11099 S LA CIENEGA BLVD #260,LOS ANGELES,CA,90045-,90045,33.96,-118.4,Los Angeles,ZIP5_uszipcode,33.935537,-118.370995,2020-08-20 22:03:20.763363
1172,9701 TAYLORSVILLE ROAD,LOUISVILLE,CA,40299-,40299,38.2,-85.5,Louisville,ZIP5_uszipcode,38.204707,-85.57667533,2020-08-20 22:03:20.997693
1173,22742 CAVALIER STREET,WOODLAND HILLS,CA,91364-3909,91364,34.15,-118.6,Woodland Hills,ZIP5_uszipcode,34.158568,-118.623576,2020-08-20 22:03:21.232025
1174,12780 SAN FERNANDO ROAD,SYLMAR,CA,91342-3728,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.303106,-118.461615,2020-08-20 22:03:21.497598
1175,13001 OTSEGO STREET,SHERMAN OAKS,CA,91423-1624,91423,34.15,-118.43,Sherman Oaks,ZIP5_uszipcode,34.163324,-118.416051,2020-08-20 22:03:21.716306
1176,13637   DRONFIELD AVENUE,SYLMAR,CA,91342-1429,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.319603,-118.452931,2020-08-20 22:03:21.919394
1177,7338 TAMARIND AVENUE,FONTANA,CA,92336-2235,92336,34.15,-117.46,Fontana,ZIP5_uszipcode,34.120632,-117.423098,2020-08-20 22:03:22.184969
1178,2800 N BEACHWOOD DRIVE,LOS ANGELES,CA,90068-1924,90068,34.13,-118.33,Los Angeles,ZIP5_uszipcode,34.121515,-118.321592,2020-08-20 22:03:22.466164
1179,1888 CENTURY PARKS  E #1650,LOS ANGELES,CA,90067-1734,90067,34.058,-118.414,Los Angeles,ZIP5_uszipcode,34.061046,-118.413766,2020-08-20 22:03:22.762983
1180,3329   LOS OLIVOS LANE,LA CRESCENTA,CA,91214-1240,91214,34.24,-118.24,La Crescenta,ZIP5_uszipcode,34.235309,-118.251637,2020-08-20 22:03:23.012936
1181,5951 VAN NUYS BLVD,VAN NUYS,CA,91401-3624,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.178941,-118.449465,2020-08-20 22:03:23.278523
1182,22657 JAMESON DRIVE,CALABASAS,CA,91302-5856,91302,34.13,-118.67,Calabasas,ZIP5_uszipcode,34.13936,-118.619924,2020-08-20 22:03:23.481597
1183,6117 BLUEBELL AVENUE,N HOLLYWOOD,CA,91606-,91606,34.19,-118.39,North Hollywood,ZIP5_uszipcode,34.181733,-118.410833,2020-08-20 22:03:23.731550
1184,13026 SATICOY STREET #21,N HOLLYWOOD,CA,91605-3519,91605,34.21,-118.4,North Hollywood,ZIP5_uszipcode,34.206342,-118.416943,2020-08-20 22:03:23.950258
1185,727 N FAIRFAX AVENUE,LOS ANGELES,CA,90046-,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.084642,-118.361829,2020-08-20 22:03:24.293943
1186,2229 LOUELLA AVENUE,VENICE,CA,90291-4046,90291,33.99,-118.46,Venice,ZIP5_uszipcode,33.998145,-118.450029,2020-08-20 22:03:24.543895
1187,2828 HERKIMER STREET,LOS ANGELES,CA,90039-,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.108812,-118.266896,2020-08-20 22:03:24.825092
1188,651 EL MEDIO AVENUE,PACIFIC PALISADES,CA,90272-4226,90272,34.08,-118.54,Pacific Palisades,ZIP5_uszipcode,34.044396,-118.534267,2020-08-20 22:03:25.090666
1189,849 S WOOSTER STREET,LOS ANGELES,CA,90035-1730,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.061492,-118.382748,2020-08-20 22:03:25.403107
1190,2654 WEAVER WAY,DORAVILLE,CA,30340-,30340,33.89,-84.23,Atlanta,ZIP5_uszipcode,33.924942,-84.242598,2020-08-20 22:03:25.621822
1191,6443 MATILIJA AVENUE,VAN NUYS,CA,91401-,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.187951,-118.434028,2020-08-20 22:03:25.903012
1192,343 W GARFIELD AVENUE,GLENDALE,CA,91204-2002,91204,34.13,-118.26,Glendale,ZIP5_uszipcode,34.13592,-118.259801,2020-08-20 22:03:26.215455
1193,12943 ALEXANDER STREET,SYLMAR,CA,91342-3402,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.304949,-118.414804,2020-08-20 22:03:26.434165
1194,1105 GAYLEY AVENUE,LOS ANGELES,CA,90024-3403,90024,34.07,-118.43,Los Angeles,ZIP5_uszipcode,34.05992,-118.446517,2020-08-20 22:03:26.684114
1195,3655 TRACY STREET #4,LOS ANGELES,CA,90039-2556,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.103825,-118.27239,2020-08-20 22:03:26.965311
1196,5001   PETIT AVENUE,ENCINO,CA,91436-1132,91436,34.15,-118.49,Encino,ZIP5_uszipcode,34.161401,-118.495993,2020-08-20 22:03:27.230885
1197,2704 ARMSTRONG AVENUE,LOS ANGELES,CA,90039-2615,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.105522,-118.26532,2020-08-20 22:03:27.480838
1198,748 N GROVETON AVENUE,SAN DIMAS,CA,91773-1716,91773,34.12,-117.81,San Dimas,ZIP5_uszipcode,34.115498,-117.82258,2020-08-20 22:03:27.730790
1199,12375   OSBORNE PLACE #23,PACOIMA,CA,91331-2014,91331,34.26,-118.42,Pacoima,ZIP5_uszipcode,34.25957,-118.40273333,2020-08-20 22:03:27.965121
1200,1763 S BEDFORD STREET,LOS ANGELES,CA,90035-4320,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.0464,-118.382128,2020-08-20 22:03:28.230695
1201,7111 SAN LUIS AVENUE,BELL,CA,90201-3413,90201,33.98,-118.17,Bell Gardens,ZIP5_uszipcode,33.972029,-118.198065,2020-08-20 22:03:28.449404
1202,18274 KAREN DRIVE,TARZANA,CA,91356-4608,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.152684,-118.530569,2020-08-20 22:03:28.683735
1203,50 W BIG BEAVER ROAD SUITE #130,TROY,CA,48084-5261,48084,42.56,-83.18,Troy,ZIP5_uszipcode,42.563009,-83.148724,2020-08-20 22:03:28.980553
1204,1234 ATWOOD STREET,LOS ANGELES,CA,90063-2604,90063,34.04,-118.19,Los Angeles,ZIP5_uszipcode,34.052789,-118.192779,2020-08-20 22:03:29.386726
1205,6446 SAN VICENTE BLVD,LOS ANGELES,CA,90048-5338,90048,34.07,-118.38,Los Angeles,ZIP5_uszipcode,34.06206283,-118.36922267,2020-08-20 22:03:29.652304
1206,1061 W 17TH STREET,SAN PEDRO,CA,90731-4522,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.72859,-118.300363,2020-08-20 22:03:29.902253
1207,11020 VENTURA BLVD,STUDIO CITY,CA,91604-3538,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.140426,-118.370607,2020-08-20 22:03:30.105339
1208,2456 GREENVALLEY ROAD,LOS ANGELES,CA,90046-1436,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,29.595793392350227,-98.24861667769551,2020-08-20 22:03:30.355292
1209,12725 VENTURA BLVD SUITE #H,STUDIO CITY,CA,91604-2437,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.145223,-118.410736,2020-08-20 22:03:30.652110
1210,10327 ALMAYO AVENUE,LOS ANGELES,CA,90064-2601,90064,34.04,-118.43,Los Angeles,ZIP5_uszipcode,34.048857,-118.415091,2020-08-20 22:03:30.855211
1211,19032   SHERMAN WAY ##B209,RESEDA,CA,91335-2617,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.200435,-118.54802833,2020-08-20 22:03:31.198895
1212,11041 SANTA MONICA BLVD SUITE #630,LOS ANGELES,CA,90025-3523,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.04838,-118.443326,2020-08-20 22:03:31.464456
1213,5151 BELLINGHAM AVENUE UNIT #3,VALLEY VILLAGE,CA,91607-3058,91607,34.16,-118.4,Valley Village,ZIP5_uszipcode,34.164578,-118.398677,2020-08-20 22:03:31.761274
1214,10035 HAYVENHURST AVENUE,NORTH HILLS,CA,91343-1103,91343,34.24,-118.48,North Hills,ZIP5_uszipcode,34.253017,-118.494003,2020-08-20 22:03:32.011228
1215,7806 TEESDALE AVENUE,N HOLLYWOOD,CA,91605-2143,91605,34.21,-118.4,North Hollywood,ZIP5_uszipcode,34.212446,-118.409861,2020-08-20 22:03:32.276803
1216,6722 BABCOCK AVENUE,N HOLLYWOOD,CA,91606-1311,91606,34.19,-118.39,North Hollywood,ZIP5_uszipcode,34.192973,-118.406272,2020-08-20 22:03:32.479889
1217,2920 EAGLE ROCK BLVD,LOS ANGELES,CA,90065-2106,90065,34.11,-118.23,Los Angeles,ZIP5_uszipcode,34.10547,-118.237955,2020-08-20 22:03:32.682976
1218,18404 COLLINS STREET #104,TARZANA,CA,91356-2319,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.17448183,-118.53371717,2020-08-20 22:03:32.870443
1219,4804 LAUREL CANYON BLVD POST OFFICE BOX #827,VALLEY VILLAGE,CA,91607-3717,91607,34.16,-118.4,Valley Village,ZIP5_uszipcode,34.2752103500505,-118.449604899859,2020-08-20 22:03:33.089148
1220,14006 RIVERSIDE DRIVE UNIT #17,SHERMAN OAKS,CA,91423-1986,91423,34.15,-118.43,Sherman Oaks,ZIP5_uszipcode,34.156949,-118.437287,2020-08-20 22:03:33.339100
1221,5902 N FIGUEROA STREET,LOS ANGELES,CA,90042-4230,90042,34.11,-118.19,Los Angeles,ZIP5_uszipcode,34.110471,-118.190668,2020-08-20 22:03:33.620297
1222,14948 ADDISON STREET,SHERMAN OAKS,CA,91403-1335,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.161059,-118.459226,2020-08-20 22:03:33.948361
1223,7118 JELLICO AVENUE,VAN NUYS,CA,91406-3526,91406,34.2,-118.49,Van Nuys,ZIP5_uszipcode,34.199822,-118.517174,2020-08-20 22:03:34.292046
1224,14637   VALLEY VISTA BLVD,SHERMAN OAKS,CA,91403-4110,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.146524,-118.453736,2020-08-20 22:03:34.651352
1225,2701 WILSHIRE BLVD SUITE #804,LOS ANGELES,CA,90057-3239,90057,34.06,-118.28,Los Angeles,ZIP5_uszipcode,34.061419,-118.282282,2020-08-20 22:03:34.901304
1226,4209 WOODLAWN AVENUE,LOS ANGELES,CA,90011-2935,90011,34.01,-118.26,Los Angeles,ZIP5_uszipcode,34.00720933,-118.2731705,2020-08-20 22:03:35.104390
1227,4050 1/2 BROTHERTON STREET,CORONA,CA,92879-1813,92879,33.88,-117.53,Corona,ZIP5_uszipcode,33.879902,-117.525327,2020-08-20 22:03:35.401209
1228,5030 YORK BLVD,LOS ANGELES,CA,90042-1714,90042,34.11,-118.19,Los Angeles,ZIP5_uszipcode,34.121147,-118.205926,2020-08-20 22:03:35.651162
1229,2807 S BEDFORD STREET,LOS ANGELES,CA,90034-2522,90034,34.03,-118.4,Los Angeles,ZIP5_uszipcode,34.035458,-118.385308,2020-08-20 22:03:35.901115
1230,510 E WASHINGTON STREET,CHAGRIN FALLS,CA,44022-4448,44022,41.45,-81.4,Chagrin Falls,ZIP5_uszipcode,41.424899,-81.373601,2020-08-20 22:03:36.135445
1231,10140 WEALTHA AVENUE,SUN VALLEY,CA,91352-1144,91352,34.24,-118.34,Sun Valley,ZIP5_uszipcode,34.254835,-118.375918,2020-08-20 22:03:36.401021
1232,407   N SYCAMORE AVENUE #3,LOS ANGELES,CA,90036-2657,90036,34.07,-118.35,Los Angeles,ZIP5_uszipcode,34.078616,-118.343279,2020-08-20 22:03:36.666596
1233,9214 S MAIN STREET,LOS ANGELES,CA,90003-3750,90003,33.96,-118.27,Los Angeles,ZIP5_uszipcode,33.952379,-118.273591,2020-08-20 22:03:36.979035
1234,2927 9TH AVENUE,LOS ANGELES,CA,90018-2306,90018,34.03,-118.32,Los Angeles,ZIP5_uszipcode,34.02869783,-118.32731483,2020-08-20 22:03:37.291475
1235,3607 W 6TH STREET,LOS ANGELES,CA,90020-3003,90020,34.07,-118.31,Los Angeles,ZIP5_uszipcode,34.063973,-118.300875,2020-08-20 22:03:37.572678
1236,1648 MCCOLLUM PLACE,LOS ANGELES,CA,90026-1444,90026,34.08,-118.26,Los Angeles,ZIP5_uszipcode,34.087395,-118.265053,2020-08-20 22:03:37.869491
1237,333 W CYPRESS STREET,GLENDALE,CA,91204-2534,91204,34.13,-118.26,Glendale,ZIP5_uszipcode,34.130092,-118.259279,2020-08-20 22:03:38.135066
1238,19438 HATTON STREET,RESEDA,CA,91335-2311,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.209717,-118.556939,2020-08-20 22:03:38.385019
1239,1325 FEDORA STREET APARTMENT #3,LOS ANGELES,CA,90006-4332,90006,34.05,-118.29,Los Angeles,ZIP5_uszipcode,34.046371,-118.297818,2020-08-20 22:03:38.650592
1240,14725 S GRAMERCY PLACE,GARDENA,CA,90247-,90247,33.89,-118.3,Gardena,ZIP5_uszipcode,33.897411,-118.314424,2020-08-20 22:03:38.884923
1241,1851 W W 11TH STREET,LOS ANGELES,CA,90006-3719,90006,34.05,-118.29,Los Angeles,ZIP5_uszipcode,34.04965,-118.278921,2020-08-20 22:03:39.119253
1242,14249 KITTRIDGE STREET,VAN NUYS,CA,91405-4708,91405,34.2,-118.45,Van Nuys,ZIP5_uszipcode,34.190983,-118.443671,2020-08-20 22:03:39.322339
1243,15445 VENTURA BLVD APARTMENT #912,SHERMAN OAKS,CA,91403-3005,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.154873,-118.470265,2020-08-20 22:03:39.650402
1244,522 BOSTON POST ROAD #B,WAYLAND,CA,01778-1833,01778,42.36,-71.36,Wayland,ZIP5_uszipcode,42.364555,-71.38797,2020-08-20 22:03:39.900355
1245,4415 AUCKLAND AVENUE,TOLUCA LAKE,CA,91602-2402,91602,34.15,-118.37,North Hollywood,ZIP5_uszipcode,34.15092,-118.360673,2020-08-20 22:03:40.150308
1246,1620 1/2 RODNEY DRIVE,LOS ANGELES,CA,90027-5412,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.100742,-118.289325,2020-08-20 22:03:40.447126
1247,525 W 130TH STREET,LOS ANGELES,CA,90061-1180,90061,33.92,-118.27,Los Angeles,ZIP5_uszipcode,33.914688,-118.283889,2020-08-20 22:03:40.743945
1248,9205 VAN NUYS BLVD APARTMENT #223,PANORAMA CITY,CA,91402-6738,91402,34.23,-118.44,Panorama City,ZIP5_uszipcode,34.237399,-118.45066,2020-08-20 22:03:40.962653
1249,2210 NORTHPOINT PARKWAYS,SANTA ROSA,CA,95407-7398,95407,38.39,-122.75,Santa Rosa,ZIP5_uszipcode,38.41469533,-122.75249517,2020-08-20 22:03:41.181361
1250,1894 SUMMERTIME AVENUE,SIMI VALLEY,CA,93065-6213,93065,34.27,-118.79,Simi Valley,ZIP5_uszipcode,34.27103,-118.805286,2020-08-20 22:03:41.446937
1251,3614 GREENFIELD AVENUE,LOS ANGELES,CA,90034-7002,90034,34.03,-118.4,Los Angeles,ZIP5_uszipcode,34.018803,-118.41596483,2020-08-20 22:03:41.743756
1252,1474 S CRESCENT HEIGHTS BLVD,LOS ANGELES,CA,90035-3820,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.050389,-118.372396,2020-08-20 22:03:42.056196
1253,4344 KENYON AVENUE,LOS ANGELES,CA,90066-6127,90066,34.0,-118.43,Los Angeles,ZIP5_uszipcode,33.991195,-118.42799,2020-08-20 22:03:42.306149
1254,663 W 12TH STREET,SAN PEDRO,CA,90731-4115,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.733078,-118.291527,2020-08-20 22:03:42.665463
1255,12720 BURBANK BLVD APARTMENT #219,VALLEY VILLAGE,CA,91607-1424,91607,34.16,-118.4,Valley Village,ZIP5_uszipcode,34.17182583,-118.41062283,2020-08-20 22:03:42.931030
1256,14963 HAMLIN STREET,VAN NUYS,CA,91411-1407,91411,34.18,-118.46,Van Nuys,ZIP5_uszipcode,34.188968,-118.459657,2020-08-20 22:03:43.180983
1257,13627 HATTERAS STREET,VAN NUYS,CA,91401-4519,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.17576167,-118.43013717,2020-08-20 22:03:43.462181
1258,11901   SANTA MONICA BLVD ##554,LOS ANGELES,CA,90025-2767,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.042058,-118.460882,2020-08-20 22:03:43.758998
1259,2323 LOMA VISTA PLACE,LOS ANGELES,CA,90039-3614,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.095815,-118.256847,2020-08-20 22:03:43.977707
1260,974 DEXTER STREET,LOS ANGELES,CA,90042-2225,90042,34.11,-118.19,Los Angeles,ZIP5_uszipcode,34.116246,-118.208142,2020-08-20 22:03:44.227659
1261,3419 IONE DRIVE,LOS ANGELES,CA,90068-1307,90068,34.13,-118.33,Los Angeles,ZIP5_uszipcode,34.131046,-118.354603,2020-08-20 22:03:44.477611
1262,14240 BURBANK BLVD APARTMENT #211,SHERMAN OAKS,CA,91401-4936,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.171748,-118.443439,2020-08-20 22:03:44.758807
1263,6930 JAMIESON AVENUE,RESEDA,CA,91335-4814,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.19653,-118.521277,2020-08-20 22:03:44.946272
1264,9454   WILSHIRE BLVD FLOOR #6th,BEVERLY HILLS,CA,90212-2930,90212,34.06,-118.4,Beverly Hills,ZIP5_uszipcode,34.066724,-118.398486,2020-08-20 22:03:45.227469
1265,360 N SIERRA BONITA AVENUE,LOS ANGELES,CA,90036-2455,90036,34.07,-118.35,Los Angeles,ZIP5_uszipcode,34.077907,-118.35401,2020-08-20 22:03:45.493055
1266,13753 GLADSTONE AVENUE,SYLMAR,CA,91342-1510,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.321232,-118.44331,2020-08-20 22:03:45.696130
